Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Cost_num,Sale_num,CTR,CPC,Conversion_Rate_calc,CPA,ROAS,CPM
A2260,Software Engineer Course,126.0,,$201.56,27.0,10.0,0.079,$1122,2024-11-21,Hyderabad,Desktop,analytics for data,201.56,1122.0,,1.5996825396825396,0.07936507936507936,20.156,5.566580670768009,
A2261,Software Engineer Course,85.0,3770.0,$204.04,30.0,7.0,,$1238,2024-11-14,Hyderabad,Mobile,learn data analytics,204.04,1238.0,0.022546419098143235,2.400470588235294,0.08235294117647059,29.148571428571426,6.06743775730249,54.12201591511936
A2262,Software Engineer Course,89.0,3573.0,$193.53,,10.0,0.112,$1926,2024-11-15,Hyderabad,Desktop,learn data analytics,193.53,1926.0,0.02490904002239015,2.174494382022472,0.11235955056179775,19.353,9.951945434816308,54.16456759026029
A2263,Software Engineer Course,152.0,4092.0,$196.66,10.0,5.0,,$1396,2024-11-11,Hyderabad,Desktop,analytics for data,196.66,1396.0,0.03714565004887586,1.2938157894736841,0.03289473684210526,39.332,7.098545713414014,48.05962854349951
A2264,Software Engineer Course,126.0,3999.0,$181.58,22.0,9.0,0.071,$1145,2024-11-27,Hyderabad,Mobile,online data analytic,181.58,1145.0,0.03150787696924231,1.4411111111111112,0.07142857142857142,20.175555555555558,6.305760546315673,45.40635158789698
A2265,Software Engineer Course,153.0,3354.0,$243.13,24.0,6.0,0.039,$1536,2024-11-10,Hyderabad,Mobile,data analytics course,243.13,1536.0,0.04561717352415027,1.5890849673202614,0.0392156862745098,40.52166666666667,6.317607864105622,72.48956469886703
A2266,Software Engineer Course,98.0,4801.0,$186.52,10.0,3.0,0.031,$1121,2024-11-07,Hyderabad,Desktop,learn data analytics,186.52,1121.0,0.020412414080399916,1.9032653061224492,0.030612244897959183,62.17333333333334,6.010079348059189,38.85023953343054
A2267,Software Engineer Course,145.0,4799.0,$194.74,17.0,6.0,,$1381,2024-11-07,Hyderabad,Desktop,analytics for data,194.74,1381.0,0.0302146280475099,1.3430344827586207,0.041379310344827586,32.45666666666667,7.091506624216905,40.579287351531576
A2268,Software Engineer Course,179.0,3753.0,$220.87,23.0,6.0,,$1966,2024-11-14,Hyderabad,Tablet,data analytics course,220.87,1966.0,0.04769517719158007,1.2339106145251397,0.0335195530726257,36.81166666666667,8.901163580386653,58.85158539834799
A2269,Software Engineer Course,108.0,4698.0,$187.19,19.0,10.0,,$1118,2024-11-15,Hyderabad,Mobile,data analitics online,187.19,1118.0,0.022988505747126436,1.7332407407407406,0.09259259259259259,18.719,5.972541268230141,39.844614729672195
A2270,Software Engineer Course,191.0,3522.0,$216.65,25.0,5.0,0.026,$1835,2024-11-24,Hyderabad,Tablet,data anaytics training,216.65,1835.0,0.0542305508233958,1.1342931937172775,0.02617801047120419,43.33,8.469882298638357,61.51334469051675
A2271,Software Engineer Course,183.0,3363.0,$212.08,10.0,9.0,0.049,$1511,2024-11-07,Hyderabad,Tablet,data analitics online,212.08,1511.0,0.054415700267618196,1.1589071038251366,0.04918032786885246,23.564444444444447,7.124669935873255,63.06274159976212
A2272,Software Engineer Course,175.0,5924.0,$223.3,14.0,3.0,0.017,$1505,2024-11-04,Hyderabad,Mobile,analytics for data,223.3,1505.0,0.029540850776502363,1.276,0.017142857142857144,74.43333333333334,6.739811912225705,37.694125590817016
A2273,Software Engineer Course,97.0,3558.0,$195.5,13.0,3.0,0.058,$1544,2024-11-11,Hyderabad,Desktop,data analytics course,195.5,1544.0,0.027262507026419337,2.015463917525773,0.030927835051546393,65.16666666666667,7.89769820971867,54.94659921304103
A2274,Software Engineer Course,159.0,4208.0,$236.75,13.0,8.0,0.05,$1849,2024-11-16,Hyderabad,Tablet,data anaytics training,236.75,1849.0,0.037785171102661594,1.4889937106918238,0.050314465408805034,29.59375,7.809926082365364,56.261882129277566
A2275,Software Engineer Course,125.0,3607.0,$224.45,22.0,9.0,0.072,$1392,2024-11-02,Hyderabad,Tablet,analytics for data,224.45,1392.0,0.034654837815359024,1.7955999999999999,0.072,24.938888888888886,6.201826687458231,62.22622678125866
A2276,Software Engineer Course,193.0,,$199.27,13.0,9.0,,$1612,2024-11-08,Hyderabad,Mobile,data analitics online,199.27,1612.0,,1.0324870466321243,0.046632124352331605,22.141111111111112,8.08952677272043,
A2277,Software Engineer Course,110.0,5220.0,$233.06,16.0,4.0,0.036,$1711,2024-11-15,Hyderabad,Mobile,data anaytics training,233.06,1711.0,0.0210727969348659,2.1187272727272726,0.03636363636363636,58.265,7.341457135501588,44.64750957854406
A2278,Software Engineer Course,83.0,5247.0,$231.04,27.0,3.0,0.054,$1636,2024-11-04,Hyderabad,Desktop,data analitics online,231.04,1636.0,0.01581856298837431,2.7836144578313253,0.03614457831325301,77.01333333333334,7.0810249307479225,44.03278063655422
A2279,Software Engineer Course,166.0,5522.0,$218.34,13.0,3.0,0.018,$1235,2024-11-22,Hyderabad,Desktop,online data analytic,218.34,1235.0,0.030061571894241218,1.3153012048192771,0.018072289156626505,72.78,5.656315837684345,39.54002173125679
A2280,Software Engineer Course,108.0,3682.0,$214.43,20.0,3.0,0.028,$1553,2024-11-27,Hyderabad,Desktop,learn data analytics,214.43,1553.0,0.02933188484519283,1.985462962962963,0.027777777777777776,71.47666666666667,7.242456745791167,58.23737099402499
A2281,Software Engineer Course,84.0,4549.0,$191.96,15.0,7.0,,$1303,2024-11-13,Hyderabad,Desktop,data analytics course,191.96,1303.0,0.018465596834469113,2.2852380952380953,0.08333333333333333,27.422857142857143,6.787872473431965,42.1982853374368
A2282,Software Engineer Course,117.0,5170.0,,16.0,10.0,0.085,,2024-11-20,Hyderabad,Tablet,data analitics online,,,0.02263056092843327,,0.08547008547008547,,,
A2283,Software Engineer Course,195.0,3122.0,$205.3,24.0,4.0,0.043,$1326,2024-11-14,Hyderabad,Mobile,data anaytics training,205.3,1326.0,0.062459961563100574,1.0528205128205128,0.020512820512820513,51.325,6.458840720896249,65.75912876361308
A2284,Software Engineer Course,149.0,3650.0,$220.25,17.0,3.0,0.02,,2024-11-29,Hyderabad,Mobile,data analitics online,220.25,,0.04082191780821918,1.4781879194630871,0.020134228187919462,73.41666666666667,,60.34246575342466
A2285,Software Engineer Course,142.0,5436.0,$237.09,14.0,7.0,,$1269,2024-11-20,Hyderabad,Tablet,online data analytic,237.09,1269.0,0.02612214863870493,1.6696478873239438,0.04929577464788732,33.87,5.352397823611287,43.61479028697572
A2286,Software Engineer Course,98.0,5485.0,$182.29,16.0,5.0,0.051,$1518,2024-11-19,Hyderabad,Desktop,learn data analytics,182.29,1518.0,0.017866909753874203,1.8601020408163265,0.05102040816326531,36.458,8.327390421855286,33.23427529626254
A2287,Software Engineer Course,169.0,3778.0,,11.0,3.0,0.018,$1721,2024-11-14,Hyderabad,Desktop,data anaytics training,,1721.0,0.044732662784542084,,0.01775147928994083,,,
A2288,Software Engineer Course,99.0,3051.0,,18.0,6.0,0.053,$1762,2024-11-29,Hyderabad,Mobile,online data analytic,,1762.0,0.032448377581120944,,0.06060606060606061,,,
A2289,Software Engineer Course,170.0,5286.0,$190.65,22.0,7.0,0.041,$1110,2024-11-09,Hyderabad,Desktop,data analitics online,190.65,1110.0,0.03216042376087779,1.1214705882352942,0.041176470588235294,27.235714285714288,5.822187254130606,36.06696935300795
A2290,Software Engineer Course,,3533.0,$248.96,22.0,4.0,,$1606,2024-11-05,Hyderabad,Mobile,data anaytics training,248.96,1606.0,,,,62.24,6.450835475578406,70.46702519105575
A2291,Software Engineer Course,156.0,5125.0,$182.15,26.0,10.0,0.064,$1658,2024-11-16,Hyderabad,Mobile,data analytics course,182.15,1658.0,0.0304390243902439,1.1676282051282052,0.0641025641025641,18.215,9.102388141641503,35.54146341463415
A2292,Software Engineer Course,91.0,4500.0,$241.81,20.0,3.0,0.033,$1902,2024-11-22,Hyderabad,Mobile,data analitics online,241.81,1902.0,0.02022222222222222,2.6572527472527474,0.03296703296703297,80.60333333333334,7.865679665853356,53.73555555555556
A2293,Software Engineer Course,140.0,4633.0,$228.65,15.0,4.0,0.049,$1738,2024-11-20,Hyderabad,Mobile,data analitics online,228.65,1738.0,0.0302180012950572,1.6332142857142857,0.02857142857142857,57.1625,7.60113710911874,49.35247140082021
A2294,Software Engineer Course,142.0,3155.0,$229.01,,10.0,0.053,$1955,2024-11-01,Hyderabad,Mobile,learn data analytics,229.01,1955.0,0.045007923930269415,1.6127464788732393,0.07042253521126761,22.901,8.536745120300424,72.5863708399366
A2295,Software Engineer Course,198.0,3444.0,$195.91,27.0,4.0,0.056,$1317,2024-11-10,Hyderabad,Desktop,data analitics online,195.91,1317.0,0.05749128919860627,0.9894444444444445,0.020202020202020204,48.9775,6.722474605686284,56.88443670150988
A2296,Software Engineer Course,88.0,4253.0,$210.5,23.0,8.0,0.051,$1918,2024-11-11,Hyderabad,Tablet,data analitics online,210.5,1918.0,0.020691276745826475,2.3920454545454546,0.09090909090909091,26.3125,9.111638954869358,49.49447448859628
A2297,Software Engineer Course,130.0,4925.0,$201.1,26.0,5.0,,$1301,2024-11-15,Hyderabad,Tablet,analytics for data,201.1,1301.0,0.026395939086294416,1.5469230769230768,0.038461538461538464,40.22,6.469418199900547,40.83248730964467
A2298,Software Engineer Course,186.0,3576.0,$213.96,26.0,4.0,0.022,$1689,2024-11-02,Hyderabad,Tablet,learn data analytics,213.96,1689.0,0.05201342281879195,1.1503225806451614,0.021505376344086023,53.49,7.893998878295008,59.83221476510067
A2299,Software Engineer Course,146.0,5831.0,$203.07,19.0,5.0,0.055,$1216,2024-11-28,Hyderabad,Mobile,analytics for data,203.07,1216.0,0.025038586863316756,1.390890410958904,0.03424657534246575,40.614,5.988082927069484,34.82593037214886
A2300,Software Engineer Course,199.0,5147.0,$203.08,27.0,10.0,0.05,$1126,2024-11-30,Hyderabad,Tablet,data analytics course,203.08,1126.0,0.038663299009131534,1.0205025125628142,0.05025125628140704,20.308,5.54461296040969,39.455993782786095
A2301,Software Engineer Course,94.0,4242.0,$208.78,14.0,5.0,0.053,$1122,2024-11-17,Hyderabad,Tablet,learn data analytics,208.78,1122.0,0.02215935879302216,2.221063829787234,0.05319148936170213,41.756,5.374077976817703,49.21735030645922
A2302,Software Engineer Course,119.0,5530.0,$205.75,25.0,9.0,,$1725,2024-11-14,Hyderabad,Mobile,analytics for data,205.75,1725.0,0.021518987341772152,1.7289915966386555,0.07563025210084033,22.86111111111111,8.383961117861482,37.20614828209765
A2303,Software Engineer Course,168.0,4614.0,$241.24,28.0,9.0,,$1307,2024-11-01,Hyderabad,Mobile,online data analytic,241.24,1307.0,0.036410923276983094,1.435952380952381,0.05357142857142857,26.804444444444446,5.417841154037473,52.28435197225834
A2304,Software Engineer Course,117.0,5016.0,$249.38,10.0,9.0,0.077,$1832,2024-11-02,Hyderabad,Tablet,learn data analytics,249.38,1832.0,0.02332535885167464,2.1314529914529916,0.07692307692307693,27.70888888888889,7.346218622183014,49.71690590111643
A2305,Software Engineer Course,156.0,5072.0,$249.37,18.0,3.0,0.058,$1701,2024-11-12,Hyderabad,Mobile,learn data analytics,249.37,1701.0,0.030757097791798107,1.598525641025641,0.019230769230769232,83.12333333333333,6.821189397281148,49.166009463722396
A2306,Software Engineer Course,151.0,4805.0,$241.95,22.0,3.0,0.056,$1571,2024-11-03,Hyderabad,Tablet,online data analytic,241.95,1571.0,0.03142559833506764,1.6023178807947018,0.019867549668874173,80.64999999999999,6.4930770820417445,50.35379812695109
A2307,Software Engineer Course,133.0,4474.0,$198.99,10.0,,,$1394,2024-11-03,Hyderabad,Mobile,online data analytic,198.99,1394.0,0.029727313366115334,1.4961654135338347,,,7.005377154630886,44.47697809566384
A2308,Software Engineer Course,105.0,5151.0,$188.18,14.0,9.0,0.032,$1595,2024-11-03,Hyderabad,Tablet,online data analytic,188.18,1595.0,0.0203843913803145,1.7921904761904763,0.08571428571428572,20.90888888888889,8.475927303645445,36.53271209473888
A2309,Software Engineer Course,98.0,4515.0,$219.39,12.0,7.0,,$1805,2024-11-07,Hyderabad,Desktop,learn data analytics,219.39,1805.0,0.021705426356589147,2.238673469387755,0.07142857142857142,31.34142857142857,8.227357673549388,48.59136212624585
A2310,Software Engineer Course,93.0,4269.0,$247.76,21.0,8.0,0.086,$1543,2024-11-19,Hyderabad,Tablet,learn data analytics,247.76,1543.0,0.02178496134926212,2.6640860215053763,0.08602150537634409,30.97,6.2278010978366165,58.03701100960412
A2311,Software Engineer Course,165.0,3759.0,$231.62,23.0,,,$1052,2024-11-28,Hyderabad,Mobile,analytics for data,231.62,1052.0,0.04389465283320032,1.4037575757575758,,,4.5419221138070975,61.61745144985368
A2312,Software Engineer Course,156.0,4476.0,$186.68,17.0,10.0,0.033,$1372,2024-11-13,Hyderabad,Tablet,analytics for data,186.68,1372.0,0.03485254691689008,1.1966666666666668,0.0641025641025641,18.668,7.349475037497322,41.70688114387847
A2313,Software Engineer Course,166.0,5749.0,$236.52,11.0,5.0,0.036,$1780,2024-11-15,Hyderabad,Desktop,analytics for data,236.52,1780.0,0.028874586884675597,1.4248192771084338,0.030120481927710843,47.304,7.525790630813462,41.141068011828146
A2314,Software Engineer Course,134.0,5166.0,$191.92,10.0,3.0,0.037,$1526,2024-11-04,Hyderabad,Mobile,learn data analytics,191.92,1526.0,0.025938830816879598,1.4322388059701492,0.022388059701492536,63.97333333333333,7.951229679032931,37.150600077429345
A2315,Software Engineer Course,103.0,3687.0,$194.73,27.0,4.0,,$1347,2024-11-15,Hyderabad,Tablet,learn data analytics,194.73,1347.0,0.027935991320857067,1.8905825242718446,0.038834951456310676,48.6825,6.917270066245571,52.81529698942229
A2316,Software Engineer Course,95.0,4939.0,$219.43,26.0,3.0,0.032,$1785,2024-11-07,Hyderabad,Mobile,data anaytics training,219.43,1785.0,0.019234662887224134,2.3097894736842104,0.031578947368421054,73.14333333333333,8.13471266463109,44.42802186677465
A2317,Software Engineer Course,155.0,3180.0,$229.63,15.0,8.0,0.052,$1832,2024-11-15,Hyderabad,Desktop,data analytics course,229.63,1832.0,0.04874213836477988,1.4814838709677418,0.05161290322580645,28.70375,7.9780516483037935,72.21069182389937
A2318,Software Engineer Course,184.0,3981.0,$193.25,16.0,3.0,0.035,$1359,2024-11-30,Hyderabad,Tablet,learn data analytics,193.25,1359.0,0.046219542828435066,1.0502717391304348,0.016304347826086956,64.41666666666667,7.032341526520052,48.54307962823411
A2319,Software Engineer Course,186.0,3392.0,$218.16,29.0,7.0,0.038,$1012,2024-11-08,Hyderabad,Desktop,analytics for data,218.16,1012.0,0.05483490566037736,1.1729032258064516,0.03763440860215054,31.165714285714284,4.638797213054639,64.31603773584905
A2320,Software Engineer Course,93.0,3160.0,$220.75,30.0,8.0,0.086,$1472,2024-11-08,Hyderabad,Desktop,data analitics online,220.75,1472.0,0.029430379746835444,2.3736559139784945,0.08602150537634409,27.59375,6.668176670441676,69.85759493670886
A2321,Software Engineer Course,138.0,4699.0,$202.54,26.0,9.0,0.065,$1133,2024-11-25,Hyderabad,Tablet,online data analytic,202.54,1133.0,0.029367950627793148,1.4676811594202899,0.06521739130434782,22.504444444444445,5.593956749284092,43.102787827197275
A2322,Software Engineer Course,96.0,3730.0,$217.61,16.0,4.0,0.042,$1283,2024-11-07,Hyderabad,Desktop,analytics for data,217.61,1283.0,0.025737265415549597,2.2667708333333336,0.041666666666666664,54.4025,5.895868756031432,58.34048257372655
A2323,Software Engineer Course,127.0,5221.0,$226.67,17.0,3.0,,$1384,2024-11-03,Hyderabad,Tablet,data anaytics training,226.67,1384.0,0.024324841984294198,1.784803149606299,0.023622047244094488,75.55666666666666,6.1057925618740905,43.415054587243816
A2324,Software Engineer Course,92.0,3299.0,$188.58,11.0,9.0,0.098,$1678,2024-11-27,Hyderabad,Desktop,data analitics online,188.58,1678.0,0.027887238557138528,2.049782608695652,0.09782608695652174,20.953333333333333,8.898080390285289,57.16277659896939
A2325,Software Engineer Course,156.0,5634.0,$247.45,16.0,5.0,0.032,$1925,2024-11-08,Hyderabad,Tablet,data analytics course,247.45,1925.0,0.027689030883919063,1.5862179487179486,0.03205128205128205,49.489999999999995,7.779349363507779,43.92083777067803
A2326,Software Engineer Course,113.0,5991.0,$211.28,16.0,3.0,0.027,$1499,2024-11-16,Hyderabad,Tablet,learn data analytics,211.28,1499.0,0.01886162577199132,1.8697345132743364,0.02654867256637168,70.42666666666666,7.094850435441121,35.266232682356865
A2327,Software Engineer Course,84.0,3917.0,$233.19,13.0,10.0,0.049,,2024-11-11,Hyderabad,Desktop,data analytics course,233.19,,0.021444983405667604,2.7760714285714285,0.11904761904761904,23.319,,59.53280571866224
A2328,Software Engineer Course,189.0,5335.0,$181.46,27.0,9.0,0.048,$1734,2024-11-08,Hyderabad,Mobile,online data analytic,181.46,1734.0,0.03542642924086223,0.9601058201058201,0.047619047619047616,20.162222222222223,9.555824975201146,34.01312089971884
A2329,Software Engineer Course,149.0,4550.0,$219.44,11.0,9.0,0.06,$1659,2024-11-16,Hyderabad,Tablet,online data analytic,219.44,1659.0,0.03274725274725275,1.472751677852349,0.06040268456375839,24.38222222222222,7.560153117025155,48.22857142857143
A2330,Software Engineer Course,100.0,5805.0,$181.27,15.0,4.0,0.04,$1195,2024-11-04,Hyderabad,Desktop,learn data analytics,181.27,1195.0,0.017226528854435832,1.8127000000000002,0.04,45.3175,6.592376013681249,31.226528854435834
A2331,Software Engineer Course,105.0,5156.0,$201.01,25.0,10.0,,$1472,2024-11-11,Hyderabad,Desktop,analytics for data,201.01,1472.0,0.020364623739332816,1.9143809523809523,0.09523809523809523,20.101,7.323018755285807,38.98564778898371
A2332,Software Engineer Course,86.0,5060.0,$249.4,15.0,4.0,0.047,$1761,2024-11-15,Hyderabad,Tablet,data analitics online,249.4,1761.0,0.01699604743083004,2.9,0.046511627906976744,62.35,7.060946271050521,49.28853754940712
A2333,Software Engineer Course,93.0,5178.0,$245.13,14.0,5.0,0.054,$1080,2024-11-08,Hyderabad,Mobile,data analitics online,245.13,1080.0,0.017960602549246814,2.635806451612903,0.053763440860215055,49.025999999999996,4.405825480357361,47.340672074159905
A2334,Software Engineer Course,180.0,3076.0,$227.91,12.0,10.0,0.056,,2024-11-05,Hyderabad,Desktop,online data analytic,227.91,,0.05851755526657997,1.2661666666666667,0.05555555555555555,22.791,,74.09297789336802
A2335,Software Engineer Course,156.0,3218.0,$235.69,28.0,6.0,0.038,$1289,2024-11-16,Hyderabad,Tablet,data analitics online,235.69,1289.0,0.048477315102548164,1.5108333333333333,0.038461538461538464,39.281666666666666,5.469048326191183,73.2411435674332
A2336,Software Engineer Course,124.0,4682.0,$207.53,20.0,3.0,0.033,$1550,2024-11-03,Hyderabad,Tablet,online data analytic,207.53,1550.0,0.02648440837249039,1.6736290322580645,0.024193548387096774,69.17666666666666,7.468799691610851,44.32507475437847
A2337,Software Engineer Course,177.0,3592.0,$205.25,29.0,9.0,0.051,$1271,2024-11-15,Hyderabad,Desktop,data anaytics training,205.25,1271.0,0.04927616926503341,1.1596045197740112,0.05084745762711865,22.805555555555557,6.192448233861145,57.14086859688196
A2338,Software Engineer Course,156.0,3506.0,$242.9,13.0,,,$1208,2024-11-01,Hyderabad,Desktop,analytics for data,242.9,1208.0,0.04449515116942385,1.557051282051282,,,4.973240016467682,69.281232173417
A2339,Software Engineer Course,132.0,3562.0,$238.34,23.0,4.0,0.03,$1033,2024-11-29,Hyderabad,Tablet,data analytics course,238.34,1033.0,0.03705783267827063,1.8056060606060607,0.030303030303030304,59.585,4.334144499454561,66.91184727681078
A2340,Software Engineer Course,178.0,,$203.6,12.0,3.0,0.017,$1155,2024-11-02,Hyderabad,Tablet,analytics for data,203.6,1155.0,,1.1438202247191012,0.016853932584269662,67.86666666666666,5.672888015717093,
A2341,Software Engineer Course,153.0,3953.0,$237.56,20.0,6.0,0.053,$1388,2024-11-26,Hyderabad,Tablet,learn data analytics,237.56,1388.0,0.038704781178851504,1.5526797385620916,0.0392156862745098,39.593333333333334,5.842734467082,60.09612952188211
A2342,Software Engineer Course,187.0,4891.0,$223.99,14.0,8.0,0.043,$1014,2024-11-26,Hyderabad,Mobile,online data analytic,223.99,1014.0,0.03823349008382744,1.197807486631016,0.0427807486631016,27.99875,4.526987811955891,45.796360662441224
A2343,Software Engineer Course,155.0,4976.0,$183.21,10.0,5.0,0.053,$1554,2024-11-13,Hyderabad,Tablet,online data analytic,183.21,1554.0,0.03114951768488746,1.1820000000000002,0.03225806451612903,36.642,8.482069756017685,36.818729903536976
A2344,Software Engineer Course,90.0,5781.0,$200.71,28.0,5.0,0.046,,2024-11-07,Hyderabad,Mobile,data analitics online,200.71,,0.015568240788790867,2.2301111111111114,0.05555555555555555,40.142,,34.71890676353572
A2345,Software Engineer Course,172.0,3001.0,$210.62,14.0,4.0,0.023,$1192,2024-11-25,Hyderabad,Tablet,data analitics online,210.62,1192.0,0.05731422859046984,1.2245348837209302,0.023255813953488372,52.655,5.65948153071883,70.1832722425858
A2346,Software Engineer Course,92.0,5728.0,$224.5,14.0,9.0,0.098,$1876,2024-11-26,Hyderabad,Tablet,online data analytic,224.5,1876.0,0.01606145251396648,2.4402173913043477,0.09782608695652174,24.944444444444443,8.356347438752785,39.19343575418995
A2347,Software Engineer Course,162.0,5103.0,$188.15,13.0,9.0,0.056,$1264,2024-11-28,Hyderabad,Mobile,analytics for data,188.15,1264.0,0.031746031746031744,1.1614197530864199,0.05555555555555555,20.905555555555555,6.718044113739038,36.87046835194983
A2348,Software Engineer Course,193.0,3131.0,$198.1,22.0,5.0,0.035,$1870,2024-11-19,Hyderabad,Tablet,data analytics course,198.1,1870.0,0.06164164803577132,1.0264248704663212,0.025906735751295335,39.62,9.439676930843008,63.270520600447135
A2349,Software Engineer Course,,3547.0,$238.34,13.0,5.0,,$1130,2024-11-02,Hyderabad,Desktop,data analitics online,238.34,1130.0,,,,47.668,4.741126122346228,67.19481251762052
A2350,Software Engineer Course,185.0,4070.0,$200.95,21.0,5.0,0.027,$1503,2024-11-07,Hyderabad,Mobile,online data analytic,200.95,1503.0,0.045454545454545456,1.0862162162162161,0.02702702702702703,40.19,7.479472505598408,49.37346437346437
A2351,Software Engineer Course,117.0,3350.0,$243.68,23.0,5.0,0.056,$1204,2024-11-14,Hyderabad,Desktop,analytics for data,243.68,1204.0,0.03492537313432836,2.0827350427350426,0.042735042735042736,48.736000000000004,4.940906106369009,72.7402985074627
A2352,Software Engineer Course,123.0,4976.0,$244.49,14.0,4.0,0.033,$1579,2024-11-02,Hyderabad,Desktop,analytics for data,244.49,1579.0,0.024718649517684887,1.9877235772357724,0.032520325203252036,61.1225,6.458341854472575,49.133842443729904
A2353,Software Engineer Course,181.0,5612.0,$203.66,17.0,3.0,0.017,,2024-11-07,Hyderabad,Tablet,data anaytics training,203.66,,0.03225231646471846,1.125193370165746,0.016574585635359115,67.88666666666667,,36.29009265858873
A2354,Software Engineer Course,118.0,4390.0,$214.04,24.0,8.0,0.068,$1071,2024-11-18,Hyderabad,Tablet,analytics for data,214.04,1071.0,0.026879271070615034,1.8138983050847457,0.06779661016949153,26.755,5.0037376191366105,48.75626423690205
A2355,Software Engineer Course,82.0,3698.0,$229.12,30.0,9.0,0.11,$1246,2024-11-20,Hyderabad,Mobile,learn data analytics,229.12,1246.0,0.022174148188209845,2.794146341463415,0.10975609756097561,25.45777777777778,5.438198324022347,61.957815035154134
A2356,Software Engineer Course,175.0,4295.0,$195.17,18.0,6.0,,$1939,2024-11-27,Hyderabad,Tablet,data analitics online,195.17,1939.0,0.04074505238649592,1.1152571428571427,0.03428571428571429,32.52833333333333,9.934928523851003,45.441210710128054
A2357,Software Engineer Course,130.0,3332.0,$202.06,14.0,5.0,0.038,$1184,2024-11-14,Hyderabad,Desktop,online data analytic,202.06,1184.0,0.039015606242496996,1.5543076923076924,0.038461538461538464,40.412,5.859645649806988,60.642256902761105
A2358,Software Engineer Course,92.0,4082.0,$186.29,25.0,5.0,0.054,$1046,2024-11-24,Hyderabad,Tablet,online data analytic,186.29,1046.0,0.02253797158255757,2.024891304347826,0.05434782608695652,37.257999999999996,5.614901497664931,45.63694267515923
A2359,Software Engineer Course,159.0,4464.0,$204.86,27.0,3.0,,$1963,2024-11-20,Hyderabad,Tablet,analytics for data,204.86,1963.0,0.035618279569892476,1.288427672955975,0.018867924528301886,68.28666666666668,9.582153665918188,45.8915770609319
A2360,Software Engineer Course,193.0,5263.0,$240.5,18.0,6.0,0.054,$1670,2024-11-21,Hyderabad,Tablet,online data analytic,240.5,1670.0,0.03667110013300399,1.2461139896373057,0.031088082901554404,40.083333333333336,6.943866943866944,45.69637089112673
A2361,Software Engineer Course,98.0,4371.0,$246.23,25.0,7.0,0.071,$1114,2024-11-14,Hyderabad,Tablet,analytics for data,246.23,1114.0,0.022420498741706704,2.5125510204081634,0.07142857142857142,35.175714285714285,4.524225317792308,56.33264699153512
A2362,Software Engineer Course,176.0,3657.0,$209.44,19.0,3.0,0.017,$1171,2024-11-07,Hyderabad,Desktop,online data analytic,209.44,1171.0,0.04812687995624829,1.19,0.017045454545454544,69.81333333333333,5.591100076394194,57.270987147935465
A2363,Software Engineer Course,182.0,5833.0,$243.72,20.0,5.0,0.027,$1206,2024-11-14,Hyderabad,Desktop,data analytics course,243.72,1206.0,0.03120178295902623,1.339120879120879,0.027472527472527472,48.744,4.948301329394387,41.78295902623007
A2364,Software Engineer Course,85.0,3077.0,$200.16,11.0,10.0,0.118,$1876,2024-11-23,Hyderabad,Mobile,analytics for data,200.16,1876.0,0.027624309392265192,2.3548235294117648,0.11764705882352941,20.016,9.37250199840128,65.05037374065648
A2365,Software Engineer Course,98.0,3646.0,$239.05,14.0,6.0,0.034,$1586,2024-11-14,Hyderabad,Desktop,data analytics course,239.05,1586.0,0.026878771256171146,2.4392857142857145,0.061224489795918366,39.84166666666667,6.6345952729554485,65.56500274273176
A2366,Software Engineer Course,160.0,3139.0,$230.55,28.0,5.0,0.031,$1449,2024-11-15,Hyderabad,Desktop,analytics for data,230.55,1449.0,0.05097164702134438,1.4409375,0.03125,46.11,6.284970722186077,73.44695762981841
A2367,Software Engineer Course,179.0,4005.0,$232.47,16.0,10.0,0.056,$1553,2024-11-24,Hyderabad,Desktop,analytics for data,232.47,1553.0,0.04469413233458177,1.2987150837988828,0.055865921787709494,23.247,6.680431883683916,58.04494382022472
A2368,Software Engineer Course,,4315.0,$196.3,24.0,5.0,,$1364,2024-11-26,Hyderabad,Mobile,data analytics course,196.3,1364.0,,,,39.260000000000005,6.948548140601121,45.492468134414835
A2369,Software Engineer Course,195.0,3876.0,$187.59,28.0,3.0,,$1828,2024-11-21,Hyderabad,Mobile,data analytics course,187.59,1828.0,0.05030959752321981,0.962,0.015384615384615385,62.53,9.744655898502053,48.397832817337466
A2370,Software Engineer Course,197.0,3174.0,,22.0,7.0,0.036,$1527,2024-11-14,Hyderabad,Tablet,data analitics online,,1527.0,0.06206679269061122,,0.03553299492385787,,,
A2371,Software Engineer Course,92.0,5550.0,$226.38,28.0,8.0,0.087,$1322,2024-11-21,Hyderabad,Tablet,learn data analytics,226.38,1322.0,0.016576576576576577,2.4606521739130436,0.08695652173913043,28.2975,5.839738492799717,40.78918918918919
A2372,Software Engineer Course,90.0,3526.0,$211.39,10.0,3.0,0.037,$1395,2024-11-20,Hyderabad,Desktop,online data analytic,211.39,1395.0,0.025524673851389675,2.3487777777777774,0.03333333333333333,70.46333333333332,6.599176876862671,59.9517867271696
A2373,Software Engineer Course,149.0,3192.0,,,4.0,0.038,$1708,2024-11-14,Hyderabad,Tablet,online data analytic,,1708.0,0.046679197994987466,,0.026845637583892617,,,
